1,44.1050923752961,6971.86812821299
2,405.793459259888,5974.29328001596
3,674.082806996795,5955.3270554843
4,2568.00736193598,5577.9855200476
5,2567.40865027477,5724.64326763519
6,2524.76707529353,5219.93395692971
7,2495.89586851996,4992.09645170946
8,2497.8915740573,4503.23729308414
9,2454.45171686112,4194.07164582879
10,2186.16236912421,4213.03787036044
11,2440.74787217136,3900.90453505604
12,2385.2672582332,2891.18914484017
13,2386.3981580377,2614.16895495249
14,2043.60247023996,2633.8771014964
15,1671.27034048953,2588.70079569518
16,1106.88481452873,2138.07085493807
17,2359.58918031938,1881.1769858194
18,2361.85097992837,1327.13660604403
19,2348.21365875652,1017.67418998377
20,1557.2490307893,1318.85405848895
21,1318.76221907672,1337.5235142157
22,976.0330547969,1340.93635547211
23,2737.50928557437,4207.5476474697
24,3229.31765349377,4186.35565690126
25,3318.72526156677,4185.46535048654
26,3661.4544258466,4182.05250923013
27,3944.57851807776,4179.23320558354
28,3945.24375325688,4016.28015270843
29,4242.670401839,4159.97021224697
30,4704.67623373407,4139.07499048344
31,5673.25865452489,4129.43000432402
32,6254.47463051729,4107.34770734087
33,6776.08553446103,4085.85894796752
34,3942.98195364789,4570.3205324838
35,3957.0184159272,4782.01111681899
36,3970.65573709905,5091.47353287924
37,3984.35958178881,5384.64064365199
38,3998.46256758604,5580.03592269967
39,5671.72861361292,4504.22202593677
40,5670.59771380843,4781.24221582446
41,5669.79943159349,4976.78587927459
42,5683.43675276534,5286.24829533485
43,5697.40669152675,5514.23418495755
44,5659.22219224557,3917.73941998883
45,5646.0505356991,3494.209866916
46,5633.2780202601,2972.9084821181
47,5605.87033088058,2386.57426057261
48,5619.97331667781,2581.96953962029
49,3295.44203029776,2588.82220111537
50,3027.28572959668,2575.19781507201
51,2833.5027219206,2593.4221175914
52,2729.19384583544,2594.46080840857
53,5903.16393242688,2562.85493068619
54,6305.6312157912,2526.25794124495
55,6827.30864325285,2488.47387658409
56,7184.80602850902,2517.50326150025
57,7123.80396258421,2860.29821014779
58,7122.67306277972,3137.31840003547
59,7130.722408447,1165.58646024665
60,7119.94559854535,155.425916823428
61,7736.21946847709,2495.71773332199
62,8615.39428119491,2486.9630535773
63,8613.73119324712,2894.34568576507
64,8626.83632627568,3334.17054412541
65,8640.67321800126,3594.74704432314
66,8579.20548745107,4051.60912998325
67,8518.26994504418,4378.10877334328
68,8560.97804354333,4866.52277876125
69,8543.948022958,5388.12093236406
70,7774.47049127618,4075.9171930032
71,7267.76085534461,4097.25756797409
72,9592.69128283212,3992.63307475395
73,9831.1780945447,3973.9636190272
74,10069.5983827393,3971.58946858796
75,10546.4389591286,3966.84116770948
76,11068.1829101082,3912.76179776111
77,9817.80686744449,3599.3199818169
78,9803.57083461144,3436.51531334424
79,9829.11586548944,4479.11808294004
80,9092.43442813797,2433.32883683628
81,9345.7559843448,2430.80630199459
82,10329.1066261119,2453.60354200775
83,10612.297241861,2434.48893307364
84,10880.5865895979,2415.52270854198
85,11238.150498372,2428.25678817063
86,11196.7063467131,1630.23198228996
87,11237.2191691212,2656.39106219579
88,11250.124731596,3145.10183641866
89,11262.9637705529,3650.10791592905
90,11431.933506048,2410.03248565124
91,11878.971546413,2405.58095357767
92,12460.2540459234,2367.203351307
93,12743.1785676008,2413.26996352293
94,12922.0603072647,2395.19404540599
95,12744.6420849948,2054.77324719769
96,12719.0970541168,1012.1704776019
97,12786.6849483149,2706.14030549077
98,12814.0926376944,3292.47452703626
99,12797.4617582165,3716.300848914
100,13547.9135637757,2388.96190050299
101,14173.9663908404,2333.84383973745
102,14203.1036916856,2496.50012380765
103,14200.9749391125,3017.949893008
104,14175.0972906449,2056.82364984976
105,14176.4277610031,1730.91754409954
106,14177.3590902539,1502.78327007439
107,14178.2904195046,1274.64899604924
108,14164.4535277791,1014.07249585151
109,15410.971206404,2272.64201847136
110,15604.6876905621,2270.71302123948
111,15588.3894286738,2613.06281667966
112,15872.977038299,2251.74679670782
113,16185.9701900724,2232.33541896881
114,16305.1803341698,2231.14834374919
115,16737.3171065226,2226.84519607806
116,16960.902650223,2208.32412475377
117,16989.1086218174,2599.11468284912
118,16963.4970674215,1572.80721854084
119,17378.2046780816,2187.87405619758
120,15590.3851342112,2124.20365805433
121,15562.71135076,1603.05065765888
122,15564.7735798152,1097.89619374604
123,15521.400246137,772.435241203187
124,15492.063374738,658.664872995517
125,15478.4925770841,332.907151647749
126,15163.769813845,775.996466862048
127,14940.3173171804,761.926927611324
128,14508.1140213097,782.525380569957
129,15894.064993477,736.135020566852
130,16266.5966937811,732.42541050554
131,16475.1479224335,746.643334158716
132,17458.7646582723,704.259353021831
133,17712.0862144792,701.736818180138
