49,50,7,0.01120332260,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
50,51,7,0.00896638630,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
51,52,7,0.00342996898,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
52,13,7,0.01674595363,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
48,53,7,0.01233421817,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
53,54,7,0.01815646624,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
54,55,7,0.02136895530,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
55,56,7,0.01496261831,0.3116,1.4964,0.0943,0.9923,0.0943,0.9082,0.3116,1.4964,0.0943,0.9923,0.3116,1.4964,6.0085,-2.2497,-1.2054,6.6090,-2.2497,6.0085
56,57,7,0.01300529905,1.0616,1.7302,0.0942,0.9926,0.0942,0.9085,1.0616,1.7302,0.0942,0.9926,1.0616,1.7302,5.1395,-1.7692,-1.0245,5.5443,-1.7692,5.1395
57,58,7,0.01083671359,1.0616,1.7302,0.0942,0.9926,0.0942,0.9085,1.0616,1.7302,0.0942,0.9926,1.0616,1.7302,5.1395,-1.7692,-1.0245,5.5443,-1.7692,5.1395
56,59,7,0.05340685397,1.0616,1.7302,0.0942,0.9926,0.0942,0.9085,1.0616,1.7302,0.0942,0.9926,1.0616,1.7302,5.1395,-1.7692,-1.0245,5.5443,-1.7692,5.1395
59,60,7,0.04260120894,1.0616,1.7302,0.0942,0.9926,0.0942,0.9085,1.0616,1.7302,0.0942,0.9926,1.0616,1.7302,5.1395,-1.7692,-1.0245,5.5443,-1.7692,5.1395
56,61,7,0.02406570628,0.3116,1.4964,0.0943,0.9923,0.0943,0.9082,0.3116,1.4964,0.0943,0.9923,0.3116,1.4964,6.0085,-2.2497,-1.2054,6.6090,-2.2497,6.0085
61,62,7,0.03825161059,0.3116,1.4964,0.0943,0.9923,0.0943,0.9082,0.3116,1.4964,0.0943,0.9923,0.3116,1.4964,6.0085,-2.2497,-1.2054,6.6090,-2.2497,6.0085
62,63,7,0.01632342122,1.0617,1.7301,0.0943,0.9082,0.0943,0.8590,1.0617,1.7301,0.0943,0.9923,1.0617,1.7301,5.1395,-1.7692,-1.0245,5.5443,-1.7692,5.1395
