%%MatrixMarket matrix coordinate real general
569 509 7879
19	459	40320.9105557739
19	216	-62343.8982521459
19	217	-33867.2565828534
19	218	23588.8319420909
19	469	-152188.5982649775
19	470	-5785.2582679596
19	471	-40320.9105587847
20	204	-36375.7360898304
20	205	116302.8304629827
20	206	99938.9383843235
20	457	48813.8857962655
20	458	253281.6445706009
20	459	-8107.9751143182
20	216	36375.7360946989
20	217	-116302.8304709935
20	218	-99938.9383970970
20	469	-48813.8857993459
20	470	-253281.6445595825
20	471	8107.9751063802
21	204	61107.4312933882
21	205	-35809.3329295519
21	206	107193.2778611494
21	457	2571.3102633961
21	458	78183.3374571480
21	459	221706.0091517344
21	216	-61107.4313000808
21	217	35809.3329400803
21	218	-107193.2778576907
21	469	-2571.3102676308
21	470	-78183.3374635321
21	471	-221706.0091411156
22	489	1847268.4863622161
23	237	0.0000000001
23	490	2943696.8791024666
24	238	-0.0000000001
24	491	2298259.9829641995
25	1	4464321.9349542409
25	236	-4277194.6682196306
26	2	9737197.6429009438
26	237	-9329051.6339170709
27	3	6566056.4851895394
27	238	-6290832.5606606351
28	18	86011511.1050543338
28	19	-86552464.0050861239
29	43	128544560.7946107984
29	46	-129353017.1518096030
30	45	130995931.7697674036
30	298	-0.0000000068
30	47	-130995931.7697674036
30	300	0.0000000068
31	121	60903827.5912471712
31	242	-58003645.3249973208
32	122	56422917.1925877929
32	243	-56072464.2907704711
33	123	114191025.9235996753
33	376	-0.0000000112
33	244	-110730691.8047027141
33	497	0.0000000112
34	124	1008610.0224952365
34	125	48233.0174749085
34	126	456071.9937728301
34	377	-491535.1554940593
34	378	-578732.1564758274
34	379	332964.5787287393
34	254	-1008610.0224952365
34	255	-48233.0174749085
34	256	-456071.9937728301
34	507	491535.1554940593
34	508	578732.1564758274
34	509	-332964.5787287393
35	124	456071.9937728299
35	125	1008610.0224952361
35	126	48233.0174746793
35	377	332964.5787287392
35	378	-491535.1554940590
35	379	-578732.1564758482
35	254	-456071.9937728299
35	255	-1008610.0224952361
35	256	-48233.0174746793
35	507	-332964.5787287392
35	508	491535.1554940590
35	509	578732.1564758482
36	124	48233.0174749085
36	125	456071.9937726982
36	126	1008610.0224952364
36	377	-578732.1564758274
36	378	332964.5787289359
36	379	-491535.1554940591
36	254	-48233.0174749085
36	255	-456071.9937726982
36	256	-1008610.0224952364
36	507	578732.1564758274
36	508	-332964.5787289359
36	509	491535.1554940591
37	30	67628.2722012411
37	31	827.1444321135
37	32	12942.4733238347
37	283	-31690.0121684718
37	284	-22485.5322632759
37	285	11032.3482930475
37	65	-67628.2722629652
37	66	-827.1444351785
37	67	-12942.4733256724
37	318	31690.0121662530
37	319	22485.5322688169
37	320	-11032.3482963697
38	30	19852.7507899975
38	31	79022.0908864862
38	32	-2381.9382024352
38	283	13048.2940297537
38	284	-42923.5410551301
38	285	-32984.4884075435
38	65	-19852.7507933329
38	66	-79022.0909635917
38	67	2381.9381971882
38	318	-13048.2940357835
38	319	42923.5410516743
38	320	32984.4884170292
39	30	3857.4836149064
39	31	37737.7703146101
39	32	100765.7120215595
39	283	-24754.8458879708
39	284	18947.7276008923
39	285	-50722.2155879426
39	65	-3857.4836175489
39	66	-37737.7703215435
39	67	-100765.7121170731
39	318	24754.8458927481
39	319	-18947.7276134267
39	320	50722.2155956997
40	23	68884.9924025173
40	24	-2151.6678832341
40	25	12722.7464691817
40	276	-34674.4876497805
40	277	-29795.7622304802
40	278	10845.0499975601
40	101	-68884.9924768082
40	102	2151.6678778413
40	103	-12722.7464712371
40	354	34674.4876437470
40	355	29795.7622402295
40	356	-10845.0500012759
41	23	85007.7027773886
41	24	235214.1640777727
41	25	2679.2617942553
41	276	42681.4510414320
41	277	-127764.5872805749
41	278	-72834.4714742490
41	101	-85007.7027951585
41	102	-235214.1643389036
41	103	-2679.2618055513
41	354	-42681.4510735570
41	355	127764.5872922787
41	356	72834.4714946701
42	23	4884.3812529417
42	24	33216.8975646520
42	25	123136.1342488170
42	276	-31344.8136799922
42	277	21831.9290232060
42	278	-57700.5069864644
42	101	-4884.3812567488
42	102	-33216.8975710017
42	103	-123136.1343766874
42	354	31344.8136868747
42	355	-21831.9290346850
42	356	57700.5069910609
43	204	274620.1499055178
43	205	10893.2241526705
43	206	74080.8491311984
43	457	-135118.8102819214
43	458	-70342.6087234078
43	459	50211.4724082843
43	216	-274620.1500166788
43	217	-10893.2241559871
43	218	-74080.8491367301
43	469	135118.8102862008
43	470	70342.6087294411
43	471	-50211.4724185971
44	204	89236.2440406091
44	205	483153.3828865779
44	206	-15091.6125285225
44	457	79869.5554610941
44	458	-244723.8833469567
44	459	-215515.6790535821
44	216	-89236.2440462405
44	217	-483153.3830907327
44	218	15091.6125137472
44	469	-79869.5554717836
44	470	244723.8833301004
44	471	215515.6790811280
45	204	4692.3707644946
45	205	148879.6873625249
45	206	411946.3305824227
45	457	-133937.8860728553
45	458	75218.0789179995
45	459	-230755.2687836400
45	216	-4692.3707722224
45	217	-148879.6873746818
45	218	-411946.3307609156
45	469	133937.8860875245
45	470	-75218.0789401144
45	471	230755.2687910858
46	236	4198628.9721600842
46	1	-4382318.9896920873
47	237	9332652.5680250470
47	490	0.0000000005
47	2	-9740956.1178761385
48	238	6305582.2360292263
48	491	-0.0000000003
48	3	-6581451.4588555023
49	489	1854125.9675609786
50	2	0.0000000001
50	490	2943500.9644446126
51	3	-0.0000000001
51	491	2288050.5583283934
52	176	-410823.2263022340
52	177	162517.0651529879
52	178	-534614.5557202370
52	429	33935.7929675781
52	430	-271059.6028392746
52	431	-1105734.0717316612
52	173	410823.2263547429
52	174	-162517.0651863666
52	175	534614.5557411310
52	426	-33935.7929343537
52	427	271059.6028595147
52	428	1105734.0716781968
53	187	-261928.4150591136
53	440	-291009.2836145778
53	184	261928.4150591136
53	437	291009.2836145778
54	191	-200318.2317236493
54	444	-213285.4850819774
54	189	200318.2317236493
54	442	213285.4850819774
55	195	-152324.4060917023
55	448	-166214.2999484568
55	194	152324.4060917023
55	447	166214.2999484568
56	1	-4430115.0653122040
56	236	4244421.6194607932
57	2	-9852517.2255627848
57	237	9439537.4616170377
58	3	-6588938.8922995022
58	238	6312755.8249576064
59	176	60967.8833291114
59	177	-508149.2854388835
59	178	-2016291.0494413737
59	429	886481.5064139443
59	430	-336070.3948351550
59	431	1133000.5806471431
59	173	-60967.8832694216
59	174	508149.2854768271
59	175	2022642.5787568695
59	426	-886481.5065272489
59	427	336070.3949041793
59	428	-1133000.5806028629
60	187	-538638.6424292827
60	440	583188.2600303568
60	184	539462.7059133311
60	437	-583188.2600303568
61	191	-396210.0674435507
61	444	411285.3544540420
61	189	396989.7596535565
61	442	-411285.3544540420
62	195	-311428.2088333567
62	448	331526.8663957460
62	194	312245.8823001182
62	447	-331526.8663957460
63	4	49726879.0320237726
63	5	-248284526.0290486515
63	6	-84857259.1503020525
63	257	-107895488.1208748817
63	258	-403752787.0836174488
63	259	-3400636.0593156777
63	7	99429835.7343526930
63	260	105208699.3581229001
63	12	-28415359.4629112147
63	13	85059823.0196966380
63	14	48489862.3817977682
63	265	61654564.6501660720
63	266	170596621.5416147709
63	267	1943220.6114677980
63	236	-21311519.5971834064
63	237	63794867.2647724822
63	238	36367396.7863483205
63	489	46240923.4876245633
63	490	127947466.1562110782
63	491	1457415.4586008643
64	4	-64967222.0739550740
64	5	45250222.1178423911
64	6	-189194461.1194389462
64	257	-11028873.0391151048
64	258	-75003347.8077332526
64	259	-351685861.5101116300
64	8	69600780.0161739290
64	261	73645978.4503350407
64	12	37124126.9055164754
64	13	-25857269.7918208130
64	14	68339246.3406398445
64	265	6302213.1688927310
64	266	42859055.8962778449
64	267	158879933.1671865284
64	236	27843095.1791373640
64	237	-19392952.3438656181
64	238	51254434.7554798797
64	489	4726659.8766695485
64	490	32144291.9222083837
64	491	119159949.8753899336
65	8	-210140860.0775073469
65	261	-222354250.1852225661
65	6	69600780.0161739290
65	259	73645978.4503350407
65	9	87000975.0202174336
65	262	92057473.0629188269
65	10	53539105.0411159694
65	263	56650798.6719686911
66	12	71038398.6372274160
66	13	-212649557.5565464795
66	14	-121224655.9417486638
66	265	-154136411.6133325100
66	266	-426491553.8738003373
66	267	-4858051.5209888201
66	4	-28415359.4629112147
66	5	85059823.0196966380
66	6	48489862.3817977682
66	257	61654564.6501660720
66	258	170596621.5416147709
66	259	1943220.6114677980
66	15	-42623039.1943668127
66	16	127589734.5295449644
66	17	72734793.5726966411
66	268	92481846.9752491266
66	269	255894932.3124221563
66	270	2914830.9172017286
67	12	-92810317.2561492324
67	13	64643174.4668063000
67	14	-170848115.8567033410
67	265	-15755532.9176267050
67	266	-107147639.7330138981
67	267	-397199832.9302521944
67	4	37124126.9055164754
67	5	-25857269.7918208130
67	6	68339246.3406398445
67	257	6302213.1688927310
67	258	42859055.8962778449
67	259	158879933.1671865284
67	15	55686190.3582747281
67	16	-38785904.6877312362
67	17	102508869.5109597594
67	268	9453319.7533390969
67	269	64288583.8444167674
67	270	238319899.7507798672
68	15	-267500892.5546435714
68	16	-163410023.8506609201
68	17	59477917.1974693462
68	268	-493397136.5251702070
68	269	12855601.6610642932
68	270	-76014780.0641961843
68	12	114099961.0861254781
68	13	98046014.3224269152
68	14	-35686750.3230668008
68	265	246940905.3306293488
68	266	-7713360.9893889744
68	267	45608868.0412807986
68	18	77334290.7568431646
68	271	81828960.9574335366
68	23	76066640.7240836173
68	24	65364009.5482846126
68	25	-23791166.8820445128
68	276	164627270.2204195559
68	277	-5142240.6595926322
68	278	30405912.0275205076
69	15	71038398.6372274160
69	16	-289983848.3133897185
69	17	-121224655.9417486638
69	268	-154136411.6133325100
69	269	-508320514.8312339187
69	270	-4858051.5209888201
69	12	-42623039.1943668127
69	13	127589734.5295449644
69	14	72734793.5726966411
69	265	92481846.9752491266
69	266	255894932.3124221563
69	267	2914830.9172017286
69	22	77334290.7568431348
69	275	81828960.9574335217
69	23	-28415359.4629112147
69	24	85059823.0196966380
69	25	48489862.3817977682
69	276	61654564.6501660720
69	277	170596621.5416147709
69	278	1943220.6114677980
70	15	-92810317.2561492324
70	16	64643174.4668063000
70	17	-170848115.8567033410
70	268	-15755532.9176267050
70	269	-107147639.7330138981
70	270	-397199832.9302521944
70	12	55686190.3582747281
70	13	-38785904.6877312362
70	14	102508869.5109597594
70	265	9453319.7533390969
70	266	64288583.8444167674
70	267	238319899.7507798672
70	23	37124126.9055164754
70	24	-25857269.7918208130
70	25	68339246.3406398445
70	276	6302213.1688927310
70	277	42859055.8962778449
70	278	158879933.1671865284
71	19	-40685775.3560222685
71	272	-26494495190.2784309387
71	26	40685775.3560222685
71	279	42781368.0546172336
71	271	26451713822.2238159180
72	23	-164047475.8941327631
72	24	-132019699.5325978100
72	25	51967403.2928233817
72	276	-350132877.8989917040
72	277	8292295.2808508296
72	278	-75630194.8870961219
72	15	76066640.7240836173
72	16	65364009.5482846126
72	17	-23791166.8820445128
72	268	164627270.2204195559
72	269	-5142240.6595926322
72	270	30405912.0275205076
72	30	30930854.6323054656
72	31	17632682.8722010776
72	32	-10332861.2930277213
72	283	62035154.9572849721
72	284	706625.9030252057
72	285	22419848.8653188124
72	101	57049980.5430627391
72	102	49023007.1612134576
72	103	-17843375.1615334004
72	354	123470452.6653146744
72	355	-3856680.4946944872
72	356	22804434.0206403993
73	23	59129525.5804951787
73	24	-173705333.2882803082
73	25	-98356945.9686890244
73	276	-123480604.3304514885
73	277	-356318627.3853171468
73	278	-5692350.6646571970
73	15	-28415359.4629112147
73	16	85059823.0196966380
73	17	48489862.3817977682
73	268	61654564.6501660720
73	269	170596621.5416147709
73	270	1943220.6114677980
73	30	-9402646.5695018806
73	31	24850642.9851631448
73	32	13499686.8309962116
73	283	15585116.2222497761
73	284	57774539.6395509616
73	285	2291714.6129399710
73	101	-21311519.5971834064
73	102	63794867.2647724822
73	103	36367396.7863483205
73	354	46240923.4876245633
73	355	127947466.1562110782
73	356	1457415.4586008643
74	23	-88735960.3916961849
74	24	53901558.2853167579
74	25	-263255586.5880776942
74	276	-9158966.7264115419
74	277	-86060046.6210082769
74	278	-460647661.5594987273
74	15	37124126.9055164754
74	16	-25857269.7918208130
74	17	68339246.3406398445
74	268	6302213.1688927310
74	269	42859055.8962778449
74	270	158879933.1671865284
74	64	116001300.0269565433
74	317	122743297.4172250628
74	30	23768738.3508245945
74	31	-8651336.1800836250
74	32	27660605.4783304036
74	283	-1869906.2927671438
74	284	11056698.8208734896
74	285	59864481.0549621657
74	101	27843095.1791373640
74	102	-19392952.3438656181
74	103	51254434.7554798797
74	354	4726659.8766695485
74	355	32144291.9222083837
74	356	119159949.8753899336
75	26	-179017325.6381679773
75	279	-188237929.0860953927
75	19	40685775.3560222685
75	272	42781368.0546172336
75	21	69165775.1410728544
75	274	72728280.5157390833
75	20	69165775.1410728544
75	273	72728280.5157390833
76	27	-270117345.5858917832
76	280	-285816569.9789214134
76	28	46400552.6767612472
76	281	49097353.5314158648
76	29	49714842.8686956614
76	282	52604270.3216678947
76	64	174001950.0404348671
76	317	184114946.1258376539
77	30	-240262893.2419743538
77	31	-104914462.4306994230
77	32	57781167.6099195704
77	283	-433381791.0178788304
77	284	-4204424.0750850774
77	285	-108399160.2314776629
77	23	30930854.6323054656
77	24	17632682.8722010776
77	25	-10332861.2930277213
77	276	62035154.9572849721
77	277	706625.9030252057
77	278	22419848.8653188124
77	33	69600780.0161739439
77	286	73645978.4503350556
77	35	85059823.0196966678
77	36	48489862.3817970008
77	37	-28415359.4629112184
77	288	170596621.5416148305
77	289	1943220.6114887150
77	290	61654564.6501660720
77	65	54671435.5611901805
77	66	38791917.2149385735
77	67	-19032946.9048259556
77	318	127104036.0149620026
77	319	1554577.5836132644
77	320	24324746.7466326468
78	30	55945746.7193315104
78	31	-161237795.6532757878
78	32	-102915058.1559331715
78	283	-92731440.9507574141
78	284	-353131866.1625490189
78	285	-4480132.3385854596
78	23	-9402646.5695018806
78	24	24850642.9851631448
78	25	13499686.8309962116
78	276	15585116.2222497761
78	277	57774539.6395509616
78	278	2291714.6129399710
78	35	-25857269.7918038368
78	36	68339246.3406398147
78	37	37124126.9055189639
78	288	42859055.8962890133
78	289	158879933.1671864986
78	290	6302213.1688767159
78	65	-20685830.3962630145
78	66	68047906.3214679956
78	67	52291244.4516503587
78	318	34287268.8552607298
78	319	136477393.3133459389
78	320	-4113795.4238076955
79	30	-118832070.2809933722
79	31	55174806.6037929133
79	32	-164580601.6038164496
79	283	1970372.8984776281
79	284	-90786297.2729473710
79	285	-356193660.2198948860
79	23	23768738.3508245945
79	24	-8651336.1800836250
79	25	27660605.4783304036
79	276	-1869906.2927671438
79	277	11056698.8208734896
79	278	59864481.0549621657
79	35	65364009.5482846126
79	36	-23791166.8820565566
79	37	76066640.7240835875
79	288	-5142240.6595926220
79	289	30405912.0275102369
79	290	164627270.2204194963
79	65	29699322.4327294976
79	66	-22732303.5738850981
79	67	60853355.4200153872
79	318	5041774.0845220089
79	319	49323686.4439871684
79	320	131701908.8944498450
80	35	-187131610.6513679922
80	36	-106677697.2259330451
80	37	62513790.7963490039
80	288	-375312567.4132922888
80	289	-4275085.3368264176
80	290	-135640042.2170743942
80	30	85059823.0196966678
80	31	48489862.3817970008
80	32	-28415359.4629112184
80	283	170596621.5416148305
80	284	1943220.6114887150
80	285	61654564.6501660720
80	39	102071787.6236359626
80	40	58187834.8581563681
80	41	-34098431.3554934636
80	292	204715945.8499377668
80	293	2331864.7337864740
80	294	73985477.5801992863
81	35	56885993.5279481113
81	36	-183489587.2004644573
81	37	-81673079.1837355793
81	288	-94289922.9633870125
81	289	-384605384.1640619040
81	290	-13864868.9664631393
81	30	-25857269.7918038368
81	31	68339246.3406398147
81	32	37124126.9055189639
81	283	42859055.8962890133
81	284	158879933.1671864986
81	285	6302213.1688767159
81	38	33143245.2454427183
81	291	35069531.1827372089
81	39	-31028723.7501645908
81	40	82007095.6087677777
81	41	44548952.2866227627
81	292	51430867.0755467713
81	293	190655919.8006238043
81	294	7562655.8026520554
82	35	-143800820.9841704965
82	36	52340567.1321182698
82	37	-167346609.5793344676
82	288	11312929.4643947259
82	289	-66893006.4554569051
82	290	-362179994.5032795072
82	30	65364009.5482846126
82	31	-23791166.8820565566
82	32	76066640.7240835875
82	283	-5142240.6595926220
82	284	30405912.0275102369
82	285	164627270.2204194963
82	39	78436811.4579415321
82	40	-28549400.2584678754
82	41	91279968.8689003438
82	292	-6170688.7915111585
82	293	36487094.4330122992
82	294	197552724.2645034194
83	39	-194864410.9155013561
83	40	-111085917.3161493540
83	41	65097035.0526298881
83	292	-390821529.8501180410
83	293	-4451743.7915199567
83	294	-141245067.2096062601
83	35	102071787.6236359626
83	36	58187834.8581563681
83	37	-34098431.3554934636
83	288	204715945.8499377668
83	289	2331864.7337864740
83	290	73985477.5801992863
83	43	92792623.2841952741
83	44	52898082.4713760093
83	45	-30998603.7181895487
83	296	186105583.9794286788
83	297	2119879.0657982216
83	298	67259589.6420938224
84	39	59236681.4983801767
84	40	-156559072.2828812897
84	41	-85048038.6910026670
84	292	-98186245.6576736569
84	293	-363979649.6593638659
84	294	-14437804.0367314648
84	35	-31028723.7501645908
84	36	82007095.6087677777
84	37	44548952.2866227627
84	288	51430867.0755467713
84	289	190655919.8006238043
84	290	7562655.8026520554
84	43	-28207957.7615986057
84	44	74551976.6687545627
84	45	40499086.4124039486
84	296	46755378.5901916251
84	297	173323729.8458399773
84	298	6875148.2389147878
85	39	-149743072.1253690720
85	40	54503425.4012707770
85	41	-205898556.5884289742
85	292	11780411.2727217544
85	293	-69657212.1196727306
85	294	-410621727.1369416118
85	35	78436811.4579415321
85	36	-28549400.2584678754
85	37	91279968.8689003438
85	288	-6170688.7915111585
85	289	36487094.4330122992
85	290	197552724.2645034194
85	42	31636718.1891699694
85	295	33475444.7501522973
85	43	71306260.6884806305
85	44	-25954025.1508269683
85	45	82981869.5433877259
85	296	-5609722.4685237966
85	297	33170117.6914958023
85	298	179593558.1047637165
86	43	-220382357.8206798136
86	44	-125632876.0319630355
86	45	73621642.8935083002
86	296	-26893714338.5344352722
86	297	-5034709.9757346492
86	298	-159741436.6058643460
86	39	92792623.2841952741
86	40	52898082.4713760093
86	41	-30998603.7181895487
86	292	186105583.9794286788
86	293	2119879.0657982216
86	294	67259589.6420938224
86	52	127589734.5295449495
86	53	72734793.5726954639
86	54	-42623039.1943667904
86	305	255894932.3124221563
86	306	2914830.9172330960
86	307	92481846.9752490968
86	299	26451713822.2238121033
87	43	66993862.4371959046
87	44	-177060846.1845628321
87	45	-96185276.7634225339
87	296	-111043962.4273284525
87	297	-411643629.6082913280
87	298	-16328467.9878549930
87	39	-28207957.7615986057
87	40	74551976.6687545627
87	41	40499086.4124039486
87	292	46755378.5901916251
87	293	173323729.8458399773
87	294	6875148.2389147878
87	52	-38785904.6877057627
87	53	102508869.5109597594
87	54	55686190.3582784608
87	305	64288583.8444334716
87	306	238319899.7507797778
87	307	9453319.7533150706
88	43	-169352274.9918594658
88	44	61640775.4666519463
88	45	-197081830.6177249253
88	296	13323083.4693912901
88	297	-78778985.7283863276
88	298	-27212020553.7534332275
88	39	71306260.6884806305
88	40	-25954025.1508269683
88	41	82981869.5433877259
88	292	-5609722.4685237966
88	293	33170117.6914958023
88	294	179593558.1047637165
88	52	98046014.3224268705
88	53	-35686750.3230848536
88	54	114099961.0861254483
88	305	-7713360.9893889558
88	306	45608868.0412653834
88	307	246940905.3306292892
88	300	26785486090.3021850586
89	46	-51727658.9366759732
89	47	26568000.4486997910
89	299	-26575545679.2181320190
89	300	-39765720.9569302574
89	48	51727658.9285936728
89	49	-26568000.4567315727
89	301	123831856.9894736856
89	302	39765720.9617702886
89	296	26451713822.2238159180
90	46	-46569671.0140595734
90	47	-53415428.1191294119
90	299	-4132327.4829680091
90	300	-26911584099.0597038269
90	48	46569671.0221418813
90	49	53415428.1271612048
90	301	4132327.4878080380
90	302	126098008.7526782900
90	298	26785486090.3021850586
91	48	-117562924.4176165760
91	49	60381851.6667888165
91	301	-281436189.9211942554
91	302	-90376687.1273470223
91	46	51727658.9285936728
91	47	-26568000.4567315727
91	299	123831856.9894736856
91	300	39765720.9617702886
91	50	65835265.4745902196
91	51	-33813851.2243997082
91	303	157604332.9230776727
91	304	50610966.1742196381
92	48	-105840218.2992333621
92	49	-198733056.2954864800
92	301	-9391658.4216950890
92	302	-368415498.5638291240
92	46	46569671.0221418813
92	47	53415428.1271612048
92	299	4132327.4878080380
92	300	126098008.7526782900
92	50	59270547.2915241495
92	51	67983337.4258245975
92	303	5259330.9425299559
92	304	160488528.8450744450
92	61	77334290.7568431646
92	314	81828960.9574335068
93	50	-100418153.0514770299
93	51	33813851.2180890292
93	303	-193968473.1847501099
93	304	-50610966.1704167649
93	48	65835265.4745902196
93	49	-33813851.2243997082
93	301	157604332.9230776727
93	302	50610966.1742196381
93	63	34582887.5705364272
93	316	36364140.2578695416
94	50	-59270547.2851737812
94	51	-67983337.4195139110
94	303	-5259330.9387270790
94	304	-160488528.8488773108
94	48	59270547.2915241495
94	49	67983337.4258245975
94	301	5259330.9425299559
94	302	160488528.8450744450
95	52	64643174.4667638466
95	53	-170848115.8567032814
95	54	-92810317.2561554611
95	305	-107147639.7330418080
95	306	-397199832.9302521348
95	307	-15755532.9175866693
95	43	-38785904.6877057627
95	44	102508869.5109597594
95	45	55686190.3582784608
95	296	64288583.8444334716
95	297	238319899.7507797778
95	298	9453319.7533150706
95	55	-25857269.7918038368
95	56	68339246.3406398147
95	57	37124126.9055189639
95	308	42859055.8962890133
95	309	158879933.1671864986
95	310	6302213.1688767159
96	52	-163410023.8506608903
96	53	59477917.1974994466
96	54	-190166601.7978003621
96	305	12855601.6610642634
96	306	-76014780.0641705096
96	307	-411568175.5677366257
96	43	98046014.3224268705
96	44	-35686750.3230848536
96	45	114099961.0861254483
96	296	-7713360.9893889558
96	297	45608868.0412653834
96	298	246940905.3306292892
96	55	65364009.5482846126
96	56	-23791166.8820565566
96	57	76066640.7240835875
96	308	-5142240.6595926220
96	309	30405912.0275102369
96	310	164627270.2204194963
97	55	48020643.8824947923
97	56	-126915743.2106802464
97	57	-68944807.1003149450
97	308	-79595389.5116946548
97	309	-295062733.0407464504
97	310	-11704110.1647843849
97	52	-25857269.7918038368
97	53	68339246.3406398147
97	54	37124126.9055189639
97	305	42859055.8962890133
97	306	158879933.1671864986
97	307	6302213.1688767159
97	58	-22163374.1072604284
97	59	58576496.8634055480
97	60	31820680.2047305480
97	311	36736333.6253905594
97	312	136182799.8575883806
97	313	5401897.0018943297
98	55	-121390303.4207484722
98	56	44183595.6281704828
98	57	-141266618.4714525938
98	308	9549875.5263794977
98	309	-56468122.3308180794
98	310	-305736359.0024732351
98	52	65364009.5482846126
98	53	-23791166.8820565566
98	54	76066640.7240835875
98	305	-5142240.6595926220
98	306	30405912.0275102369
98	307	164627270.2204194963
98	58	56026293.8985296488
98	59	-20392428.7560484894
98	60	65199977.7635002360
98	311	-4407634.8510793904
98	312	26062210.3092944957
98	313	141109088.7603595853
99	58	-200498154.2687488496
99	59	-114297532.7430725545
99	60	66979061.5690921769
99	311	-402120607.9412603378
99	312	-4580448.5757746585
99	313	-145328616.6621004939
99	55	72908419.7311685532
99	56	41562739.1843974143
99	57	-24356022.3967810497
99	308	146225675.6070984304
99	309	1665617.6669903363
99	310	52846769.7001423538
99	245	127589734.5295449495
99	246	72734793.5726954639
99	247	-42623039.1943667904
99	498	255894932.3124221563
99	499	2914830.9172330960
99	500	92481846.9752490968
100	58	60949278.7809458598
100	59	-161085366.3799794018
100	60	-87506870.5546028316
100	311	-101024917.4613752663
100	312	-374502699.6218826175
100	313	-14855216.7501437590
100	55	-22163374.1072604284
100	56	58576496.8634055480
100	57	31820680.2047305480
100	308	36736333.6253905594
100	309	136182799.8575883806
100	310	5401897.0018943297
100	245	-38785904.6877057627
100	246	102508869.5109597594
100	247	55686190.3582784608
100	498	64288583.8444334716
100	499	238319899.7507797778
100	500	9453319.7533150706
101	65	69180081.9936685413
101	66	-198881847.5652207434
101	67	-110479079.2883968502
101	318	-129819726.3261672556
101	319	-409092266.9869366884
101	320	1781930.7029486927
101	68	-14395820.2765067052
101	69	28762153.6069329418
101	321	21546979.9115542956
101	322	67898927.7899036855
101	73	-34098431.3554934189
101	74	102071787.6236359775
101	75	58187834.8581572920
101	326	73985477.5801992565
101	327	204715945.8499376476
