
0	1	-0.3793869303
1	1	-0.0801234380
2	1	-0.8655505117
3	1	-0.0647612159
4	1	-0.0226768192
5	1	0.0746610951
6	1	1.7207334887
7	1	-0.2359477255
8	1	-0.0900759891
9	1	0.0001803680
10	1	0.0000748161
11	1	0.0001928466
12	1	0.5799304332
13	1	-0.2368934061
14	1	0.0251535854
15	1	0.3182604635
16	1	-1.0548865903
17	1	0.0870215315
18	1	-0.4762514739
19	1	0.0239498568
20	1	-0.0497393733
21	1	1.4779287260
22	1	-0.1136936372
23	1	0.9627907421
24	1	-2.5031357603
25	1	0.3751158717
26	1	0.0192651877
27	1	-0.0439098122
28	1	-0.0438794538
29	1	0.2430393696
30	1	0.3713086053
31	1	0.0946913360
32	1	0.0187875556
33	1	0.0002669265
34	1	0.0002024826
35	1	0.0001471493
36	1	0.4015562450
37	1	-0.0329873022
38	1	-0.0396147571
39	1	0.0736887785
40	1	-0.0903013416
41	1	0.0922241366
42	1	-0.7257137509
43	1	0.4792602276
44	1	-0.3318852443
45	1	-0.3326809275
46	1	-0.3449797278
47	1	0.3005033567
48	1	2.0402548536
49	1	-0.1236692631
50	1	0.2921709862
51	1	0.0388258312
52	1	0.0104844900
53	1	0.1021842308
54	1	0.0765840991
55	1	1.3346030533
56	1	1.3969393753
57	1	0.5034160539
58	1	0.0021546555
59	1	-0.0440434612
60	1	0.0395099934
61	1	0.0044162711
62	1	-0.0000190302
63	1	0.0001826505
64	1	0.0001838140
65	1	-0.0000146749
66	1	0.0001833213
67	1	0.0003175865
68	1	-0.0000172221
69	1	0.0001848307
70	1	0.0004333035
71	1	0.0003379479
72	1	-0.0000064622
73	1	0.0001915760
74	1	0.0004355939
75	1	0.0001844534
76	1	0.0003662758
77	1	0.0000044365
78	1	0.0001751872
79	1	0.0003591217
80	1	-0.0000052201
81	1	0.0001823255
82	1	0.0003605840
83	1	-0.0000049842
84	1	0.0001823989
85	1	0.0003622559
86	1	-0.0000052358
87	1	0.0001864240
88	1	0.0004198969
89	1	-0.0000086792
90	1	0.0004211862
91	1	-0.0000056079
92	1	0.0004221663
93	1	-0.0000055031
94	1	-0.0000036163
95	1	0.0001809733
96	1	-0.0000033543
97	1	0.0001806379
98	1	0.0003636684
99	1	-0.0000052201
100	1	0.0000906439
101	1	0.0001696212
102	1	0.0001669431
103	1	0.0000920328
104	1	0.0001667911
105	1	0.0000915087
106	1	0.0001701768
107	1	0.0000922319
108	1	0.0001706065
109	1	0.0001691705
110	1	0.0000924101
111	1	0.0001711307
112	1	0.0001699200
113	1	0.0000929133
114	1	0.0000927927
115	1	0.0001721579
116	1	0.0001743277
117	1	0.0001706275
118	1	0.0001798413
119	1	0.0001698938
120	1	0.0003159329
121	1	0.0001883318
122	1	0.0001709525
123	1	0.0001834786
124	1	0.0001698833
125	1	0.0003159041
126	1	0.0001697680
127	1	0.0003244824
128	1	0.0001848989
129	1	0.0001694011
130	1	0.0002032819
131	1	0.0001739975
132	1	0.0003427907
133	1	0.0001962115
134	1	0.0001692573
135	1	0.0003434287
136	1	0.0001950927
137	1	0.0001981692
138	1	0.0001690237
139	1	0.0003411305
140	1	0.0001711726
141	1	0.0003446106
142	1	0.0001959496
143	1	0.0000320988
144	1	0.0002557107
145	1	0.0001905854
146	1	0.0000295385
147	1	0.0002567484
148	1	0.0001925980
149	1	0.0000274081
150	1	0.0001940131
151	1	0.0000274998
152	1	0.0002593794
153	1	0.0001949774
154	1	0.0002595890
155	1	0.0001944848
156	1	0.0000261214
157	1	0.0001954910
158	1	0.0000247194
159	1	0.0002603909
160	1	0.0001963768
161	1	0.0002607001
162	1	0.0001968747
163	1	0.0000244967
164	1	0.0002616226
165	1	0.0000274369
166	1	0.0001945162
167	1	0.0000263860
168	1	0.0001945162
169	1	0.0000264568
170	1	0.0002627861
171	1	0.0001946734
172	1	0.0000261109
173	1	0.0002629328
174	1	0.0001946839
175	1	0.0000263887
176	1	0.0002629747
177	1	0.0001946734
178	1	0.0000259379
179	1	0.0001948202
180	1	0.0000309222
181	1	0.0002560671
182	1	0.0001922206
183	1	0.0002563448
184	1	0.0001921682
185	1	0.0000306575
186	1	0.0001922101
187	1	0.0000307558
188	1	0.0002562400
189	1	0.0003777275
190	1	0.0002243587
191	1	0.0002431846
192	1	0.0003801095
193	1	0.0002229332
194	1	0.0002426709
195	1	0.0003839840
196	1	0.0002224719
197	1	0.0002417957
198	1	0.0003931519
199	1	0.0002679180
200	1	-0.0000304243
201	1	0.0001774199
202	1	0.0001702423
203	1	0.0000927770
204	1	0.0001720793
205	1	0.0000359012
206	1	0.0002483522
207	1	0.0001862458
208	1	0.0003637968
209	1	-0.0000053668
210	1	0.0001825771
211	1	0.0003832332
212	1	0.0002223331
213	1	0.0002417590
214	1	0.0000307466
215	1	0.0002562610
216	1	0.0001924303
217	1	0.0001774532
218	1	0.0000734012
219	1	0.0000029769
220	1	0.0002460514
221	1	0.0001996000
222	1	0.0001979229
223	1	0.0002420551
224	1	0.0002010675
225	1	0.0006128723
226	1	0.0002391358
